Query,Type,Time
c1,SS,2771.0
c1,GS,2950.0
c1,GS,2958.0
c1,GS,3054.0
c1,GS,2993.0
c1,GS,3243.0
c1,GS,2913.0
c1,GS,3241.0
c1,GS,2948.0
c1,GS,3060.0
c1,GS,3117.0
c1,Jena,3404.0
c1,Jena,6909.0
c1,Jena,6720.0
c1,Jena,6765.0
c1,Jena,6748.0
c1,Jena,4991.0
c1,Jena,6804.0
c1,Jena,3489.0
c1,Jena,6879.0
c1,Jena,3294.0
c1,GDB,3579.0
c1,GDB,3553.0
c1,GDB,3616.0
c1,GDB,3606.0
c1,GDB,3564.0
c1,GDB,3523.0
c1,GDB,3529.0
c1,GDB,3540.0
c1,GDB,3631.0
c1,GDB,3546.0
c2,SS,8468.0
c2,SS,8413.0
c2,SS,8455.0
c2,SS,8507.0
c2,SS,8479.0
c2,SS,8438.0
c2,SS,8414.0
c2,SS,8448.0
c2,SS,8462.0
c2,SS,8481.0
c2,GS,8696.0
c2,GS,8677.0
c2,GS,8775.0
c2,GS,8822.0
c2,GS,8679.0
c2,GS,8767.0
c2,GS,8646.0
c2,GS,8656.0
c2,GS,8761.0
c2,GS,8741.0
c2,Jena,303393.0
c2,Jena,14625.0
c2,Jena,14320.0
c2,Jena,302182.0
c2,Jena,18563.0
c2,Jena,8537.0
c2,Jena,300189.0
c2,Jena,302661.0
c2,Jena,300019.0
c2,Jena,301372.0
c2,GDB,14132.0
c2,GDB,14216.0
c2,GDB,14147.0
c2,GDB,14117.0
c2,GDB,14069.0
c2,GDB,14131.0
c2,GDB,14308.0
c2,GDB,14108.0
c2,GDB,14203.0
c2,GDB,14192.0
c3,SS,15499.0
c3,SS,15562.0
c3,SS,15515.0
c3,SS,15373.0
c3,SS,15515.0
c3,SS,15513.0
c3,SS,15564.0
c3,SS,15523.0
c3,SS,15404.0
c3,SS,15511.0
c3,GS,19792.0
c3,GS,19761.0
c3,GS,19629.0
c3,GS,19680.0
c3,GS,19543.0
c3,GS,19777.0
c3,GS,19649.0
c3,GS,19564.0
c3,GS,19609.0
c3,GS,19947.0
c3,Jena,12546.0
c3,Jena,12900.0
c3,Jena,15392.0
c3,Jena,18662.0
c3,Jena,16787.0
c3,Jena,15077.0
c3,Jena,16429.0
c3,Jena,19188.0
c3,Jena,18175.0
c3,Jena,68867.0
c3,GDB,10526.0
c3,GDB,10461.0
c3,GDB,10351.0
c3,GDB,10376.0
c3,GDB,10355.0
c3,GDB,10530.0
c3,GDB,10426.0
c3,GDB,10369.0
c3,GDB,10494.0
c3,GDB,10336.0
c4,SS,15619.0
c4,SS,15416.0
c4,SS,15411.0
c4,SS,15458.0
c4,SS,15611.0
c4,SS,15440.0
c4,SS,15424.0
c4,SS,15462.0
c4,SS,15524.0
c4,SS,15679.0
c4,GS,15946.0
c4,GS,16234.0
c4,GS,16406.0
c4,GS,16175.0
c4,GS,16006.0
c4,GS,16282.0
c4,GS,16283.0
c4,GS,16268.0
c4,GS,16068.0
c4,GS,16003.0
c4,Jena,15508.0
c4,Jena,40565.0
c4,Jena,39051.0
c4,Jena,15526.0
c4,Jena,9266.0
c4,Jena,16046.0
c4,Jena,9478.0
c4,Jena,15119.0
c4,Jena,4433.0
c4,Jena,38709.0
c4,GDB,10402.0
c4,GDB,10606.0
c4,GDB,10347.0
c4,GDB,10423.0
c4,GDB,10396.0
c4,GDB,10391.0
c4,GDB,10528.0
c4,GDB,10364.0
c4,GDB,10379.0
c4,GDB,10526.0
c5,SS,9628.0
c5,SS,9543.0
c5,SS,9471.0
c5,SS,9479.0
c5,SS,9516.0
c5,SS,9459.0
c5,SS,9439.0
c5,SS,9426.0
c5,SS,9452.0
c5,SS,9544.0
c5,GS,9803.0
c5,GS,9928.0
c5,GS,9864.0
c5,GS,9941.0
c5,GS,9788.0
c5,GS,9918.0
c5,GS,9715.0
c5,GS,9788.0
c5,GS,9871.0
c5,GS,9919.0
c5,Jena,12924.0
c5,Jena,73573.0
c5,Jena,73802.0
c5,Jena,75446.0
c5,Jena,8116.0
c5,Jena,7768.0
c5,Jena,9795.0
c5,Jena,17344.0
c5,Jena,17023.0
c5,Jena,12754.0
c5,GDB,7716.0
c5,GDB,7565.0
c5,GDB,7609.0
c5,GDB,7764.0
c5,GDB,7612.0
c5,GDB,7634.0
c5,GDB,7682.0
c5,GDB,7736.0
c5,GDB,7608.0
c5,GDB,7583.0
f1,SS,12.0
f1,SS,11.0
f1,SS,11.0
f1,SS,11.0
f1,SS,12.0
f1,SS,11.0
f1,SS,12.0
f1,SS,11.0
f1,SS,12.0
f1,SS,11.0
f1,GS,10.0
f1,GS,9.0
f1,GS,10.0
f1,GS,10.0
f1,GS,10.0
f1,GS,10.0
f1,GS,12.0
f1,GS,10.0
f1,GS,10.0
f1,GS,9.0
f1,Jena,10.0
f1,Jena,10.0
f1,Jena,10.0
f1,Jena,10.0
f1,Jena,11.0
f1,Jena,10.0
f1,Jena,10.0
f1,Jena,11.0
f1,Jena,10.0
f1,Jena,10.0
f1,GDB,11.0
f1,GDB,11.0
f1,GDB,11.0
f1,GDB,12.0
f1,GDB,11.0
f1,GDB,12.0
f1,GDB,11.0
f1,GDB,11.0
f1,GDB,12.0
f1,GDB,11.0
f2,SS,149.0
f2,SS,151.0
f2,SS,148.0
f2,SS,149.0
f2,SS,151.0
f2,SS,149.0
f2,SS,159.0
f2,SS,148.0
f2,SS,149.0
f2,SS,152.0
f2,GS,155.0
f2,GS,153.0
f2,GS,154.0
f2,GS,153.0
f2,GS,153.0
f2,GS,154.0
f2,GS,152.0
f2,GS,153.0
f2,GS,153.0
f2,GS,153.0
f2,Jena,603.0
f2,Jena,166.0
f2,Jena,156.0
f2,Jena,593.0
f2,Jena,156.0
f2,Jena,567.0
f2,Jena,156.0
f2,Jena,166.0
f2,Jena,575.0
f2,Jena,159.0
f2,GDB,151.0
f2,GDB,152.0
f2,GDB,149.0
f2,GDB,150.0
f2,GDB,149.0
f2,GDB,151.0
f2,GDB,164.0
f2,GDB,149.0
f2,GDB,151.0
f2,GDB,149.0
f3,SS,3.0
f3,SS,2.0
f3,SS,3.0
f3,SS,2.0
f3,SS,3.0
f3,SS,4.0
f3,SS,3.0
f3,SS,3.0
f3,SS,3.0
f3,SS,3.0
f3,GS,3.0
f3,GS,3.0
f3,GS,3.0
f3,GS,3.0
f3,GS,3.0
f3,GS,3.0
f3,GS,2.0
f3,GS,3.0
f3,GS,2.0
f3,GS,3.0
f3,Jena,3.0
f3,Jena,3.0
f3,Jena,3.0
f3,Jena,3.0
f3,Jena,2.0
f3,Jena,3.0
f3,Jena,3.0
f3,Jena,3.0
f3,Jena,2.0
f3,Jena,2.0
f3,GDB,3.0
f3,GDB,6.0
f3,GDB,3.0
f3,GDB,3.0
f3,GDB,3.0
f3,GDB,2.0
f3,GDB,3.0
f3,GDB,3.0
f3,GDB,3.0
f3,GDB,2.0
f5,SS,46.0
f5,SS,44.0
f5,SS,44.0
f5,SS,44.0
f5,SS,44.0
f5,SS,44.0
f5,SS,44.0
f5,SS,44.0
f5,SS,47.0
f5,SS,44.0
f5,GS,46.0
f5,GS,45.0
f5,GS,48.0
f5,GS,45.0
f5,GS,46.0
f5,GS,45.0
f5,GS,45.0
f5,GS,46.0
f5,GS,45.0
f5,GS,46.0
f5,Jena,48.0
f5,Jena,45.0
f5,Jena,45.0
f5,Jena,45.0
f5,Jena,45.0
f5,Jena,45.0
f5,Jena,45.0
f5,Jena,48.0
f5,Jena,45.0
f5,Jena,46.0
f5,GDB,45.0
f5,GDB,45.0
f5,GDB,45.0
f5,GDB,47.0
f5,GDB,48.0
f5,GDB,45.0
f5,GDB,45.0
f5,GDB,46.0
f5,GDB,46.0
f5,GDB,45.0
f6,SS,3.0
f6,SS,3.0
f6,SS,3.0
f6,SS,3.0
f6,SS,3.0
f6,SS,3.0
f6,SS,3.0
f6,SS,3.0
f6,SS,3.0
f6,SS,3.0
f6,GS,3.0
f6,GS,3.0
f6,GS,3.0
f6,GS,2.0
f6,GS,2.0
f6,GS,3.0
f6,GS,2.0
f6,GS,3.0
f6,GS,3.0
f6,GS,3.0
f6,Jena,98.0
f6,Jena,3.0
f6,Jena,2.0
f6,Jena,3.0
f6,Jena,3.0
f6,Jena,3.0
f6,Jena,2.0
f6,Jena,2.0
f6,Jena,2.0
f6,Jena,3.0
f6,GDB,3.0
f6,GDB,3.0
f6,GDB,3.0
f6,GDB,3.0
f6,GDB,3.0
f6,GDB,3.0
f6,GDB,3.0
f6,GDB,3.0
f6,GDB,3.0
f6,GDB,3.0
f7,SS,29885.0
f7,SS,30019.0
f7,SS,30147.0
f7,SS,29887.0
f7,SS,30074.0
f7,SS,30115.0
f7,SS,29877.0
f7,SS,30212.0
f7,SS,30189.0
f7,SS,29817.0
f7,GS,31022.0
f7,GS,31338.0
f7,GS,31161.0
f7,GS,30937.0
f7,GS,31488.0
f7,GS,30998.0
f7,GS,31561.0
f7,GS,31013.0
f7,GS,31322.0
f7,GS,31229.0
f7,Jena,31490.0
f7,Jena,31240.0
f7,Jena,56863.0
f7,Jena,31341.0
f7,Jena,30901.0
f7,Jena,31292.0
f7,Jena,31210.0
f7,Jena,30961.0
f7,Jena,56763.0
f7,Jena,57198.0
f7,GDB,30571.0
f7,GDB,31118.0
f7,GDB,30817.0
f7,GDB,30632.0
f7,GDB,31082.0
f7,GDB,30721.0
f7,GDB,30994.0
f7,GDB,30912.0
f7,GDB,30710.0
f7,GDB,31248.0
f8,SS,6631.0
f8,SS,6630.0
f8,SS,6631.0
f8,SS,6643.0
f8,SS,6653.0
f8,SS,6641.0
f8,SS,6604.0
f8,SS,6642.0
f8,SS,6645.0
f8,SS,6662.0
f8,GS,6918.0
f8,GS,6953.0
f8,GS,6856.0
f8,GS,6921.0
f8,GS,6849.0
f8,GS,6830.0
f8,GS,6914.0
f8,GS,6875.0
f8,GS,6847.0
f8,GS,6859.0
f8,Jena,7710.0
f8,Jena,7058.0
f8,Jena,7035.0
f8,Jena,6796.0
f8,Jena,7607.0
f8,Jena,7201.0
f8,Jena,7109.0
f8,Jena,7547.0
f8,Jena,7537.0
f8,Jena,6755.0
f8,GDB,7114.0
f8,GDB,7142.0
f8,GDB,7141.0
f8,GDB,7126.0
f8,GDB,7106.0
f8,GDB,7141.0
f8,GDB,7100.0
f8,GDB,7146.0
f8,GDB,7171.0
f8,GDB,7247.0
s1,SS,1.0
s1,SS,0.0
