Query,Type,Time
f5,GS,114.0
f5,GS,115.0
f5,GS,115.0
f5,Jena,316.0
f5,Jena,89.0
f5,Jena,3048.0
f5,Jena,389.0
f5,Jena,213.0
f5,Jena,341.0
f5,Jena,920.0
f5,Jena,844.0
f5,Jena,880.0
f5,Jena,125.0
f5,GDB,182.0
f5,GDB,143.0
f5,GDB,142.0
f5,GDB,144.0
f5,GDB,143.0
f5,GDB,155.0
f5,GDB,143.0
f5,GDB,142.0
f5,GDB,143.0
f5,GDB,142.0
s1,SS,11167.0
s1,SS,10998.0
s1,SS,11132.0
s1,SS,10957.0
s1,SS,10990.0
s1,SS,11134.0
s1,SS,11242.0
s1,SS,11020.0
s1,SS,11084.0
s1,SS,11115.0
s1,GS,10984.0
s1,GS,10884.0
s1,GS,10868.0
s1,GS,10871.0
s1,GS,10938.0
s1,GS,10911.0
s1,GS,10976.0
s1,GS,10935.0
s1,GS,10991.0
s1,GS,10802.0
s1,Jena,39784.0
s1,Jena,43008.0
s1,Jena,30716.0
s1,Jena,62153.0
s1,Jena,32606.0
s1,Jena,24687.0
s1,Jena,18132.0
s1,Jena,37142.0
s1,Jena,47508.0
s1,Jena,37895.0
s1,GDB,10824.0
s1,GDB,10362.0
s1,GDB,10340.0
s1,GDB,10374.0
s1,GDB,10441.0
s1,GDB,10457.0
s1,GDB,10446.0
s1,GDB,10465.0
s1,GDB,10466.0
s1,GDB,10528.0
s2,SS,12061.0
s2,SS,11733.0
s2,SS,11576.0
s2,SS,11677.0
s2,SS,11823.0
s2,SS,11706.0
s2,SS,11770.0
s2,SS,11424.0
s2,SS,11186.0
s2,SS,11155.0
s2,GS,11786.0
s2,GS,11495.0
s2,GS,11277.0
s2,GS,11333.0
s2,GS,11312.0
s2,GS,11254.0
s2,GS,11150.0
s2,GS,11039.0
s2,GS,10870.0
s2,GS,10862.0
s2,Jena,11310.0
s2,Jena,11738.0
s2,Jena,12160.0
s2,Jena,11931.0
s2,Jena,11168.0
s2,Jena,11679.0
s2,Jena,12041.0
s2,Jena,12165.0
s2,Jena,11808.0
s2,Jena,11290.0
s2,GDB,11688.0
s2,GDB,11552.0
s2,GDB,11374.0
s2,GDB,11474.0
s2,GDB,11367.0
s2,GDB,11116.0
s2,GDB,11031.0
s2,GDB,10922.0
s2,GDB,11039.0
s2,GDB,11084.0
s3,SS,1187.0
s3,SS,1106.0
s3,SS,1113.0
s3,SS,1131.0
s3,SS,1112.0
s3,SS,1094.0
s3,SS,1118.0
s3,SS,1100.0
s3,SS,1085.0
s3,SS,1105.0
s3,GS,1157.0
s3,GS,1092.0
s3,GS,1144.0
s3,GS,1070.0
s3,GS,1055.0
s3,GS,1087.0
s3,GS,1060.0
s3,GS,1054.0
s3,GS,1052.0
s3,GS,1050.0
s3,Jena,3549.0
s3,Jena,2205.0
s3,Jena,3393.0
s3,Jena,1844.0
s3,Jena,948.0
s3,Jena,1014.0
s3,Jena,1023.0
s3,Jena,945.0
s3,Jena,3414.0
s3,Jena,3420.0
s3,GDB,1307.0
s3,GDB,1215.0
s3,GDB,1222.0
s3,GDB,1176.0
s3,GDB,1170.0
s3,GDB,1163.0
s3,GDB,1165.0
s3,GDB,1167.0
s3,GDB,1165.0
s3,GDB,1158.0
s4,SS,2542.0
s4,SS,2415.0
s4,SS,2455.0
s4,SS,2433.0
s4,SS,2455.0
s4,SS,2455.0
s4,SS,2456.0
s4,SS,2477.0
s4,SS,2519.0
s4,SS,2423.0
s4,GS,2372.0
s4,GS,2361.0
s4,GS,2362.0
s4,GS,2369.0
s4,GS,2357.0
s4,GS,2347.0
s4,GS,2409.0
s4,GS,2349.0
s4,GS,2380.0
s4,GS,2424.0
s4,Jena,2765.0
s4,Jena,2482.0
s4,Jena,2472.0
s4,Jena,2477.0
s4,Jena,2620.0
s4,Jena,2625.0
s4,Jena,2615.0
s4,Jena,2621.0
s4,Jena,2491.0
s4,Jena,2486.0
s4,GDB,3759.0
s4,GDB,3511.0
s4,GDB,3564.0
s4,GDB,3555.0
s4,GDB,3533.0
s4,GDB,3561.0
s4,GDB,3548.0
s4,GDB,3553.0
s4,GDB,3521.0
s4,GDB,3686.0
s5,SS,198.0
s5,SS,212.0
s5,SS,184.0
s5,SS,182.0
s5,SS,187.0
s5,SS,186.0
s5,SS,185.0
s5,SS,182.0
s5,SS,182.0
s5,SS,196.0
s5,GS,220.0
s5,GS,182.0
s5,GS,181.0
s5,GS,182.0
s5,GS,178.0
s5,GS,178.0
s5,GS,182.0
s5,GS,178.0
s5,GS,178.0
s5,GS,178.0
s5,Jena,1546.0
s5,Jena,767.0
s5,Jena,781.0
s5,Jena,773.0
s5,Jena,770.0
s5,Jena,779.0
s5,Jena,774.0
s5,Jena,767.0
s5,Jena,767.0
s5,Jena,766.0
s5,GDB,199.0
s5,GDB,166.0
s5,GDB,145.0
s5,GDB,145.0
s5,GDB,164.0
s5,GDB,145.0
s5,GDB,144.0
s5,GDB,182.0
s5,GDB,145.0
