Query,Type,Time
S1,CS,1.0
S1,CS,1.0
S1,CS,1.0
S1,CS,1.0
S1,CS,1.0
S2,CS,1.0
S2,CS,0.0
S2,CS,1.0
S2,CS,0.0
S2,CS,0.0
S2,CS,0.0
S2,CS,0.0
S2,CS,1.0
S2,CS,1.0
S2,CS,1.0
S3,CS,1.0
S3,CS,0.0
S3,CS,1.0
S3,CS,0.0
S3,CS,1.0
S3,CS,0.0
S3,CS,0.0
S3,CS,1.0
S3,CS,0.0
S3,CS,1.0
S4,CS,1.0
S4,CS,0.0
S4,CS,0.0
S4,CS,0.0
S4,CS,1.0
S4,CS,1.0
S4,CS,0.0
S4,CS,0.0
S4,CS,1.0
S4,CS,1.0
S5,CS,1.0
S5,CS,0.0
S5,CS,1.0
S5,CS,1.0
S5,CS,1.0
S5,CS,0.0
S5,CS,1.0
S5,CS,0.0
S5,CS,1.0
S5,CS,1.0
S6,CS,0.0
S6,CS,0.0
S6,CS,0.0
S6,CS,0.0
S6,CS,0.0
S6,CS,1.0
S6,CS,1.0
S6,CS,0.0
S6,CS,0.0
S6,CS,0.0
S7,CS,0.0
S7,CS,0.0
S7,CS,0.0
S7,CS,0.0
S7,CS,0.0
S7,CS,0.0
S7,CS,1.0
S7,CS,0.0
S7,CS,0.0
S7,CS,0.0
C1,SumRDF,1.0
C1,SumRDF,2.0
C1,SumRDF,2.0
C1,SumRDF,1.0
C1,SumRDF,1.0
C1,SumRDF,1.0
C1,SumRDF,1.0
C1,SumRDF,1.0
C1,SumRDF,0.0
C1,SumRDF,1.0
C2,SumRDF,2.0
C2,SumRDF,2.0
C2,SumRDF,1.0
C2,SumRDF,1.0
C2,SumRDF,1.0
C2,SumRDF,1.0
C2,SumRDF,1.0
C2,SumRDF,1.0
C2,SumRDF,1.0
C2,SumRDF,1.0
C3,SumRDF,1.0
C3,SumRDF,0.0
C3,SumRDF,0.0
C3,SumRDF,0.0
C3,SumRDF,0.0
C3,SumRDF,1.0
C3,SumRDF,0.0
C3,SumRDF,0.0
C3,SumRDF,1.0
C3,SumRDF,1.0
F1,SumRDF,1.0
F1,SumRDF,0.0
F1,SumRDF,1.0
F1,SumRDF,1.0
F1,SumRDF,1.0
F1,SumRDF,1.0
F1,SumRDF,1.0
F1,SumRDF,1.0
F1,SumRDF,1.0
F1,SumRDF,1.0
F2,SumRDF,1.0
F2,SumRDF,0.0
F2,SumRDF,0.0
F2,SumRDF,0.0
F2,SumRDF,1.0
F2,SumRDF,1.0
F2,SumRDF,1.0
F2,SumRDF,1.0
F2,SumRDF,0.0
F2,SumRDF,1.0
F3,SumRDF,1.0
F3,SumRDF,0.0
F3,SumRDF,0.0
F3,SumRDF,1.0
F3,SumRDF,1.0
F3,SumRDF,0.0
F3,SumRDF,1.0
F3,SumRDF,0.0
F3,SumRDF,0.0
F3,SumRDF,1.0
F4,SumRDF,1.0
F4,SumRDF,1.0
F4,SumRDF,1.0
F4,SumRDF,1.0
F4,SumRDF,1.0
F4,SumRDF,1.0
F4,SumRDF,1.0
F4,SumRDF,0.0
F4,SumRDF,1.0
F4,SumRDF,1.0
F5,SumRDF,0.0
F5,SumRDF,0.0
F5,SumRDF,1.0
F5,SumRDF,1.0
F5,SumRDF,1.0
F5,SumRDF,1.0
F5,SumRDF,0.0
F5,SumRDF,0.0
F5,SumRDF,0.0
F5,SumRDF,1.0
S1,SumRDF,1.0
S1,SumRDF,0.0
S1,SumRDF,0.0
S1,SumRDF,0.0
S1,SumRDF,1.0
S1,SumRDF,1.0
S1,SumRDF,1.0
S1,SumRDF,1.0
S1,SumRDF,0.0
S1,SumRDF,0.0
S2,SumRDF,6.0
S2,SumRDF,1.0
S2,SumRDF,1.0
S2,SumRDF,0.0
S2,SumRDF,1.0
S2,SumRDF,1.0
S2,SumRDF,1.0
S2,SumRDF,1.0
S2,SumRDF,1.0
S2,SumRDF,1.0
S3,SumRDF,0.0
S3,SumRDF,0.0
S3,SumRDF,1.0
S3,SumRDF,0.0
S3,SumRDF,1.0
S3,SumRDF,0.0
S3,SumRDF,0.0
S3,SumRDF,0.0
S3,SumRDF,0.0
S3,SumRDF,0.0
S4,SumRDF,0.0
S4,SumRDF,0.0
S4,SumRDF,0.0
S4,SumRDF,0.0
S4,SumRDF,0.0
S4,SumRDF,0.0
S4,SumRDF,1.0
S4,SumRDF,1.0
S4,SumRDF,1.0
S4,SumRDF,1.0
S5,SumRDF,1.0
S5,SumRDF,1.0
S5,SumRDF,1.0
S5,SumRDF,1.0
S5,SumRDF,0.0
S5,SumRDF,1.0
S5,SumRDF,1.0
S5,SumRDF,0.0
S5,SumRDF,0.0
S5,SumRDF,1.0
S6,SumRDF,0.0
S6,SumRDF,0.0
S6,SumRDF,0.0
S6,SumRDF,0.0
S6,SumRDF,1.0
S6,SumRDF,1.0
S6,SumRDF,0.0
S6,SumRDF,0.0
S6,SumRDF,1.0
S6,SumRDF,1.0
S7,SumRDF,0.0
S7,SumRDF,0.0
S7,SumRDF,0.0
S7,SumRDF,0.0
S7,SumRDF,0.0
S7,SumRDF,0.0
S7,SumRDF,0.0
S7,SumRDF,1.0
S7,SumRDF,0.0
S7,SumRDF,0.0
