Query,Type,Time
S1,CS,2397.0
S1,CS,2382.0
S1,CS,2339.0
S1,CS,2313.0
S1,CS,2313.0
S1,CS,2306.0
S1,CS,2314.0
S1,CS,2333.0
S1,CS,2314.0
S2,CS,831.0
S2,CS,831.0
S2,CS,800.0
S2,CS,803.0
S2,CS,812.0
S2,CS,818.0
S2,CS,810.0
S2,CS,819.0
S2,CS,808.0
S2,CS,807.0
S3,CS,66.0
S3,CS,61.0
S3,CS,61.0
S3,CS,80.0
S3,CS,62.0
S3,CS,59.0
S3,CS,59.0
S3,CS,59.0
S3,CS,60.0
S3,CS,62.0
S4,CS,63.0
S4,CS,61.0
S4,CS,60.0
S4,CS,67.0
S4,CS,60.0
S4,CS,60.0
S4,CS,62.0
S4,CS,61.0
S4,CS,60.0
S4,CS,62.0
S5,CS,40.0
S5,CS,40.0
S5,CS,39.0
S5,CS,40.0
S5,CS,40.0
S5,CS,40.0
S5,CS,39.0
S5,CS,42.0
S5,CS,39.0
S5,CS,40.0
S6,CS,23.0
S6,CS,23.0
S6,CS,23.0
S6,CS,22.0
S6,CS,23.0
S6,CS,25.0
S6,CS,22.0
S6,CS,24.0
S6,CS,22.0
S6,CS,23.0
S7,CS,377.0
S7,CS,363.0
S7,CS,357.0
S7,CS,360.0
S7,CS,363.0
S7,CS,358.0
S7,CS,359.0
S7,CS,359.0
S7,CS,364.0
S7,CS,359.0
C1,SumRDF,165.0
C1,SumRDF,165.0
C1,SumRDF,166.0
C1,SumRDF,164.0
C1,SumRDF,173.0
C1,SumRDF,163.0
C1,SumRDF,172.0
C1,SumRDF,165.0
C1,SumRDF,169.0
C1,SumRDF,200.0
C2,SumRDF,905.0
C2,SumRDF,905.0
C2,SumRDF,890.0
C2,SumRDF,891.0
C2,SumRDF,909.0
C2,SumRDF,917.0
C2,SumRDF,892.0
C2,SumRDF,887.0
C2,SumRDF,895.0
C2,SumRDF,920.0
C3,SumRDF,5524.0
C3,SumRDF,5524.0
C3,SumRDF,5245.0
C3,SumRDF,5256.0
C3,SumRDF,5148.0
C3,SumRDF,5309.0
C3,SumRDF,5199.0
C3,SumRDF,5245.0
C3,SumRDF,5022.0
C3,SumRDF,5053.0
F1,SumRDF,20.0
F1,SumRDF,20.0
F1,SumRDF,19.0
F1,SumRDF,19.0
F1,SumRDF,19.0
F1,SumRDF,19.0
F1,SumRDF,19.0
F1,SumRDF,19.0
F1,SumRDF,23.0
F1,SumRDF,19.0
F2,SumRDF,164.0
F2,SumRDF,164.0
F2,SumRDF,165.0
F2,SumRDF,163.0
F2,SumRDF,165.0
F2,SumRDF,163.0
F2,SumRDF,170.0
F2,SumRDF,163.0
F2,SumRDF,165.0
F2,SumRDF,165.0
F3,SumRDF,546.0
F3,SumRDF,546.0
F3,SumRDF,629.0
F3,SumRDF,546.0
F3,SumRDF,547.0
F3,SumRDF,545.0
F3,SumRDF,548.0
F3,SumRDF,562.0
F3,SumRDF,584.0
F3,SumRDF,577.0
F4,SumRDF,299.0
F4,SumRDF,299.0
F4,SumRDF,302.0
F4,SumRDF,301.0
F4,SumRDF,299.0
F4,SumRDF,298.0
F4,SumRDF,298.0
F4,SumRDF,300.0
F4,SumRDF,305.0
F4,SumRDF,299.0
F5,SumRDF,5960.0
F5,SumRDF,5960.0
F5,SumRDF,6061.0
F5,SumRDF,5999.0
F5,SumRDF,6058.0
F5,SumRDF,6006.0
F5,SumRDF,5957.0
F5,SumRDF,5983.0
F5,SumRDF,5967.0
F5,SumRDF,5974.0
S1,SumRDF,1344.0
S1,SumRDF,1344.0
S1,SumRDF,1366.0
S1,SumRDF,1388.0
S1,SumRDF,1345.0
S1,SumRDF,1338.0
S1,SumRDF,1341.0
S1,SumRDF,1341.0
S1,SumRDF,1341.0
S1,SumRDF,1339.0
S2,SumRDF,1172.0
S2,SumRDF,1172.0
S2,SumRDF,1126.0
S2,SumRDF,1119.0
S2,SumRDF,1145.0
S2,SumRDF,1347.0
S2,SumRDF,1133.0
S2,SumRDF,1102.0
S2,SumRDF,1087.0
S2,SumRDF,1091.0
S3,SumRDF,51.0
S3,SumRDF,51.0
S3,SumRDF,50.0
S3,SumRDF,52.0
S3,SumRDF,50.0
S3,SumRDF,50.0
S3,SumRDF,50.0
S3,SumRDF,50.0
S3,SumRDF,52.0
S3,SumRDF,51.0
S4,SumRDF,60.0
S4,SumRDF,60.0
S4,SumRDF,60.0
S4,SumRDF,62.0
S4,SumRDF,60.0
S4,SumRDF,60.0
S4,SumRDF,60.0
S4,SumRDF,62.0
S4,SumRDF,59.0
S4,SumRDF,60.0
S5,SumRDF,43.0
S5,SumRDF,43.0
S5,SumRDF,40.0
S5,SumRDF,41.0
S5,SumRDF,41.0
S5,SumRDF,40.0
S5,SumRDF,43.0
S5,SumRDF,41.0
S5,SumRDF,41.0
S5,SumRDF,40.0
S6,SumRDF,19.0
S6,SumRDF,19.0
S6,SumRDF,19.0
S6,SumRDF,20.0
S6,SumRDF,22.0
S6,SumRDF,19.0
S6,SumRDF,19.0
S6,SumRDF,20.0
S6,SumRDF,19.0
S6,SumRDF,19.0
S7,SumRDF,375.0
S7,SumRDF,375.0
S7,SumRDF,360.0
S7,SumRDF,361.0
S7,SumRDF,367.0
S7,SumRDF,363.0
S7,SumRDF,361.0
S7,SumRDF,364.0
S7,SumRDF,360.0
S7,SumRDF,361.0
